image_name,x,y,subject_ID
dataset/images/00585/00585/frames/00793.jpg,40.0,280.0,585
dataset/images/00495/00495/frames/02044.jpg,541.881757319,237.024652362,495
dataset/images/00121/00121/frames/00874.jpg,627.0,187.5,121
dataset/images/00580/00580/frames/02323.jpg,189.109585762,136.701942384,580
dataset/images/00539/00539/frames/01645.jpg,406.0,220.0,539
dataset/images/00562/00562/frames/00916.jpg,284.0,280.0,562
dataset/images/00491/00491/frames/00229.jpg,162.0,100.0,491
dataset/images/00033/00033/frames/00633.jpg,314.978563815,124.278464913,33
dataset/images/00534/00534/frames/01613.jpg,368.0,40.0,534
dataset/images/00300/00300/frames/00314.jpg,100.1228,41.36665,300
dataset/images/00142/00142/frames/00890.jpg,260.781219959,92.8210997581,142
dataset/images/00299/00299/frames/01928.jpg,333.5,187.5,299
dataset/images/00137/00137/frames/01030.jpg,40.0,40.0,137
dataset/images/00382/00382/frames/00601.jpg,190.589556396,366.761727154,382
dataset/images/00326/00326/frames/02305.jpg,40.0,728.0,326
dataset/images/00534/00534/frames/01696.jpg,350.673017502,287.477753997,534
dataset/images/00575/00575/frames/01093.jpg,69.80936,120.6473,575
dataset/images/00572/00572/frames/00291.jpg,75.08092,71.43475,572
dataset/images/00128/00128/frames/00735.jpg,532.0,290.5,128
dataset/images/00580/00580/frames/01565.jpg,528.202877581,297.721022069,580
dataset/images/00236/00236/frames/00298.jpg,129.577450901,371.146064222,236
dataset/images/00610/00610/frames/00190.jpg,160.0,528.0,610
dataset/images/00496/00496/frames/00810.jpg,40.0,280.0,496
dataset/images/00623/00623/frames/01418.jpg,204.0,290.5,623
dataset/images/00535/00535/frames/02168.jpg,307.212002754,232.479839325,535
dataset/images/00522/00522/frames/02084.jpg,406.0,100.0,522
dataset/images/00472/00472/frames/01428.jpg,445.83659935,119.023320675,472
dataset/images/00601/00601/frames/02260.jpg,333.5,40.0,601
dataset/images/00326/00326/frames/02708.jpg,707.436599731,329.704696178,326
dataset/images/00472/00472/frames/01638.jpg,166.636478424,144.031751156,472
dataset/images/00269/00269/frames/00227.jpg,40.0,40.0,269
dataset/images/00544/00544/frames/00077.jpg,388.836,253.8724,544
dataset/images/00312/00312/frames/00036.jpg,66.21765,147.9709,312
dataset/images/00363/00363/frames/00057.jpg,171.735844612,350.340530872,363
dataset/images/00661/00661/frames/00653.jpg,333.2022,198.3997,661
dataset/images/00332/00332/frames/00053.jpg,63.97916,336.1257,332
dataset/images/00202/00202/frames/00124.jpg,187.5,333.5,202
dataset/images/00356/00356/frames/01021.jpg,528.0,280.0,356
dataset/images/00672/00672/frames/00378.jpg,64.07494,279.7099,672
dataset/images/00667/00667/frames/01268.jpg,474.39634496,197.269830406,667
dataset/images/00507/00507/frames/02384.jpg,101.823193073,83.4328639507,507
dataset/images/00198/00198/frames/00015.jpg,384.0,512.0,198
dataset/images/00600/00600/frames/01297.jpg,364.475565433,199.692029953,600
dataset/images/00505/00505/frames/01534.jpg,333.5,335.0,505
dataset/images/00646/00646/frames/00597.jpg,113.75,480.25,646
dataset/images/00477/00477/frames/00440.jpg,280.0,284.0,477
dataset/images/00607/00607/frames/01760.jpg,333.5,40.0,607
dataset/images/00488/00488/frames/00950.jpg,603.881299973,348.008258343,488
dataset/images/00488/00488/frames/00396.jpg,111.801475614,526.275391579,488
dataset/images/00192/00192/frames/00641.jpg,399.46407795,180.177865028,192
dataset/images/00512/00512/frames/00017.jpg,266.7341,349.7491,512
dataset/images/00650/00650/frames/00048.jpg,261.25,186.75,650
dataset/images/00638/00638/frames/00322.jpg,333.5,335.0,638
dataset/images/00554/00554/frames/00950.jpg,265.708723187,123.17634806,554
dataset/images/00555/00555/frames/01469.jpg,40.0,40.0,555
dataset/images/00150/00150/frames/00663.jpg,321.243991762,93.0920676142,150
dataset/images/00273/00273/frames/01717.jpg,406.0,220.0,273
dataset/images/00237/00237/frames/00817.jpg,333.5,40.0,237
dataset/images/00128/00128/frames/00894.jpg,696.0,207.0,128
dataset/images/00514/00514/frames/00268.jpg,252.525149286,286.428485781,514
dataset/images/00503/00503/frames/01550.jpg,40.0,40.0,503
dataset/images/00146/00146/frames/00106.jpg,177.8911,211.5706,146
dataset/images/00376/00376/frames/00570.jpg,280.0,528.0,376
dataset/images/00672/00672/frames/00125.jpg,160.0,40.0,672
dataset/images/00099/00099/frames/01380.jpg,333.5,335.0,99
dataset/images/00202/00202/frames/00212.jpg,40.0,40.0,202
dataset/images/00505/00505/frames/00909.jpg,40.0,40.0,505
dataset/images/00237/00237/frames/00369.jpg,262.362095416,150.433844358,237
dataset/images/00619/00619/frames/02362.jpg,512.0,384.0,619
dataset/images/00357/00357/frames/00458.jpg,160.0,40.0,357
dataset/images/00507/00507/frames/01432.jpg,263.13596344,56.5770924091,507
dataset/images/00237/00237/frames/00238.jpg,208.384630382,317.439072251,237
dataset/images/00274/00274/frames/01038.jpg,102.427921891,48.0273482241,274
dataset/images/00650/00650/frames/01651.jpg,601.153404057,144.288999587,650
dataset/images/00471/00471/frames/02070.jpg,406.478191376,106.547250748,471
dataset/images/00274/00274/frames/00158.jpg,281.934962273,455.414305687,274
dataset/images/00546/00546/frames/03217.jpg,984.0,728.0,546
dataset/images/00547/00547/frames/01066.jpg,40.0,40.0,547
dataset/images/00144/00144/frames/00013.jpg,142.3423,373.381,144
dataset/images/00585/00585/frames/00890.jpg,406.0,220.0,585
dataset/images/00638/00638/frames/00247.jpg,627.0,40.0,638
dataset/images/00554/00554/frames/00486.jpg,40.0,333.5,554
dataset/images/00512/00512/frames/00328.jpg,201.1382,259.2984,512
dataset/images/00356/00356/frames/01724.jpg,179.249677658,247.615981102,356
dataset/images/00677/00677/frames/00024.jpg,290.5,204.0,677
dataset/images/00495/00495/frames/01377.jpg,320.035526276,251.301100552,495
dataset/images/00534/00534/frames/01929.jpg,495.359722137,171.353767931,534
dataset/images/00510/00510/frames/01796.jpg,284.0,40.0,510
dataset/images/00251/00251/frames/01328.jpg,225.4008,105.5248,251
dataset/images/00178/00178/frames/00664.jpg,205.3303,207.206,178
dataset/images/00480/00480/frames/00596.jpg,187.5,627.0,480
dataset/images/00211/00211/frames/01181.jpg,116.475753069,72.3366197646,211
dataset/images/00228/00228/frames/00931.jpg,180.158779383,160.957183838,228
dataset/images/00555/00555/frames/01837.jpg,279.20333004,220.481505394,555
dataset/images/00099/00099/frames/00350.jpg,109.730845988,600.630194604,99
dataset/images/00033/00033/frames/00428.jpg,184.354150444,560.281068146,33
dataset/images/00597/00597/frames/01266.jpg,779.41532135,634.396625519,597
dataset/images/00507/00507/frames/01832.jpg,40.0,160.0,507
dataset/images/00324/00324/frames/01007.jpg,461.85062933,95.2380919456,324
dataset/images/00499/00499/frames/00931.jpg,454.1257,221.0768,499
dataset/images/00359/00359/frames/00760.jpg,162.0,100.0,359
dataset/images/00619/00619/frames/02935.jpg,584.829194069,322.276774406,619
dataset/images/00588/00588/frames/00356.jpg,113.75,480.25,588
dataset/images/00585/00585/frames/00440.jpg,528.0,280.0,585
dataset/images/00149/00149/frames/01059.jpg,334.626786172,300.790955424,149
dataset/images/00285/00285/frames/01875.jpg,528.0,40.0,285
dataset/images/00510/00510/frames/01346.jpg,439.512053013,176.289234161,510
dataset/images/00222/00222/frames/00748.jpg,380.038910508,60.9201883525,222
dataset/images/00525/00525/frames/00608.jpg,64.80055,256.5287,525
dataset/images/00535/00535/frames/02214.jpg,40.0,40.0,535
dataset/images/00606/00606/frames/00847.jpg,333.5,335.0,606
dataset/images/00326/00326/frames/01135.jpg,244.847543001,714.792841911,326
dataset/images/00535/00535/frames/01067.jpg,528.0,280.0,535
dataset/images/00646/00646/frames/00407.jpg,335.0,333.5,646
dataset/images/00562/00562/frames/01142.jpg,528.0,280.0,562
dataset/images/00585/00585/frames/00738.jpg,73.83484,252.1762,585
dataset/images/00343/00343/frames/00992.jpg,214.7507,197.5879,343
dataset/images/00611/00611/frames/01598.jpg,480.25,113.75,611
dataset/images/00123/00123/frames/01038.jpg,394.104465961,74.9367308617,123
dataset/images/00227/00227/frames/00767.jpg,333.5,335.0,227
dataset/images/00488/00488/frames/01200.jpg,532.0,123.5,488
dataset/images/00505/00505/frames/00538.jpg,213.244867325,105.313340016,505
dataset/images/00667/00667/frames/01250.jpg,480.25,261.25,667
dataset/images/00623/00623/frames/00953.jpg,204.0,290.5,623
dataset/images/00491/00491/frames/00081.jpg,280.0,40.0,491
dataset/images/00569/00569/frames/02057.jpg,333.5,187.5,569
dataset/images/00305/00305/frames/00214.jpg,139.361896515,460.541624069,305
dataset/images/00355/00355/frames/00278.jpg,440.0,160.0,355
dataset/images/00569/00569/frames/00631.jpg,40.0,40.0,569
dataset/images/00507/00507/frames/01977.jpg,60.9280844629,124.910254478,507
dataset/images/00127/00127/frames/00101.jpg,40.0,40.0,127
dataset/images/00218/00218/frames/00232.jpg,421.5784,51.21331,218
dataset/images/00481/00481/frames/01780.jpg,186.75,261.25,481
dataset/images/00562/00562/frames/00868.jpg,203.887033939,145.491065979,562
dataset/images/00626/00626/frames/00002.jpg,40.0,284.0,626
dataset/images/00521/00521/frames/01177.jpg,450.7538,450.1821,521
dataset/images/00221/00221/frames/01117.jpg,330.416086674,343.616743445,221
dataset/images/00563/00563/frames/00185.jpg,101.976351142,360.620681286,563
dataset/images/00102/00102/frames/00691.jpg,137.2771,59.01678,102
dataset/images/00325/00325/frames/00452.jpg,239.040754318,233.046006918,325
dataset/images/00192/00192/frames/00861.jpg,336.237812042,230.511040688,192
dataset/images/00322/00322/frames/00185.jpg,301.0136,81.64896,322
dataset/images/00288/00288/frames/01761.jpg,304.739469588,236.65165633,288
dataset/images/00533/00533/frames/00127.jpg,682.134206772,248.360620379,533
dataset/images/00351/00351/frames/02545.jpg,150.29070875,131.55433163,351
dataset/images/00312/00312/frames/00173.jpg,280.0,528.0,312
dataset/images/00236/00236/frames/00024.jpg,113.75,480.25,236
dataset/images/00471/00471/frames/00279.jpg,168.09961319,281.556279182,471
dataset/images/00357/00357/frames/00020.jpg,160.0,528.0,357
dataset/images/00309/00309/frames/00571.jpg,262.568573952,463.913193226,309
dataset/images/00495/00495/frames/01538.jpg,40.0,335.0,495
dataset/images/00123/00123/frames/01089.jpg,117.268527269,242.929739952,123
dataset/images/00546/00546/frames/00258.jpg,203.813953161,330.933937073,546
dataset/images/00668/00668/frames/00440.jpg,207.978339195,177.526661634,668
dataset/images/00472/00472/frames/01640.jpg,166.636478424,144.031751156,472
dataset/images/00521/00521/frames/00675.jpg,418.8185,175.4401,521
dataset/images/00566/00566/frames/00793.jpg,480.25,113.75,566
dataset/images/00546/00546/frames/03321.jpg,983.439245224,465.714951515,546
dataset/images/00569/00569/frames/00028.jpg,308.579104841,418.969346523,569
dataset/images/00140/00140/frames/00415.jpg,528.0,40.0,140
dataset/images/00597/00597/frames/01649.jpg,49.0350169688,252.844291687,597
dataset/images/00202/00202/frames/00451.jpg,333.5,187.5,202
dataset/images/00477/00477/frames/01690.jpg,162.0,220.0,477
dataset/images/00273/00273/frames/00336.jpg,280.0,528.0,273
dataset/images/00503/00503/frames/01016.jpg,315.821571946,404.707218051,503
dataset/images/00144/00144/frames/00477.jpg,284.0,40.0,144
dataset/images/00130/00130/frames/01070.jpg,176.925049111,62.0892472938,130
dataset/images/00646/00646/frames/01347.jpg,627.0,40.0,646
dataset/images/00471/00471/frames/01171.jpg,284.0,160.0,471
dataset/images/00669/00669/frames/00368.jpg,280.0,284.0,669
dataset/images/00010/00010/frames/01508.jpg,851.899037361,242.56651926,10
dataset/images/00590/00590/frames/00148.jpg,186.75,113.75,590
dataset/images/00010/00010/frames/00474.jpg,256.695414066,853.184508324,10
dataset/images/00555/00555/frames/00065.jpg,40.0,368.0,555
dataset/images/00619/00619/frames/00677.jpg,196.761213541,557.754517555,619
dataset/images/00194/00194/frames/00239.jpg,226.841806173,625.26302439,194
dataset/images/00562/00562/frames/00463.jpg,166.512904167,238.251497984,562
dataset/images/00601/00601/frames/02057.jpg,333.5,40.0,601
dataset/images/00563/00563/frames/00137.jpg,226.219935119,76.4917666055,563
dataset/images/00495/00495/frames/01339.jpg,333.5,187.5,495
dataset/images/00606/00606/frames/01032.jpg,627.0,187.5,606
dataset/images/00228/00228/frames/01221.jpg,40.0,160.0,228
dataset/images/00563/00563/frames/02366.jpg,351.965542972,174.338223189,563
dataset/images/00269/00269/frames/01652.jpg,414.041439533,235.285902023,269
dataset/images/00325/00325/frames/02010.jpg,384.0,512.0,325
dataset/images/00363/00363/frames/01959.jpg,528.0,280.0,363
dataset/images/00363/00363/frames/01514.jpg,528.0,160.0,363
dataset/images/00145/00145/frames/00834.jpg,627.0,335.0,145
dataset/images/00621/00621/frames/00098.jpg,159.4028,255.5125,621
dataset/images/00322/00322/frames/00279.jpg,260.7859,782.3513,322
dataset/images/00520/00520/frames/00307.jpg,238.808493614,116.946671605,520
dataset/images/00010/00010/frames/00782.jpg,591.720187187,255.044739723,10
dataset/images/00495/00495/frames/01629.jpg,259.437277317,213.974401355,495
dataset/images/00208/00208/frames/00843.jpg,765.153323174,252.225522041,208
dataset/images/00351/00351/frames/00504.jpg,261.25,480.25,351
dataset/images/00548/00548/frames/00311.jpg,51.1444059014,100.778283834,548
dataset/images/00142/00142/frames/00156.jpg,280.0,284.0,142
dataset/images/00569/00569/frames/02153.jpg,40.0,187.5,569
dataset/images/00252/00252/frames/00660.jpg,40.0,40.0,252
dataset/images/00605/00605/frames/01849.jpg,284.0,40.0,605
dataset/images/00148/00148/frames/00744.jpg,406.0,220.0,148
dataset/images/00139/00139/frames/01139.jpg,162.0,220.0,139
dataset/images/00312/00312/frames/00263.jpg,123.1014,88.94718,312
dataset/images/00513/00513/frames/01596.jpg,240.173222393,100.056449324,513
dataset/images/00669/00669/frames/02133.jpg,505.548420429,145.870258808,669
dataset/images/00554/00554/frames/00457.jpg,335.0,333.5,554
dataset/images/00142/00142/frames/00853.jpg,344.429457188,213.469099998,142
dataset/images/00251/00251/frames/01247.jpg,40.0,384.0,251
dataset/images/00503/00503/frames/01667.jpg,333.5,40.0,503
dataset/images/00611/00611/frames/01064.jpg,227.588904947,176.98334232,611
dataset/images/00207/00207/frames/00567.jpg,512.0,40.0,207
dataset/images/00209/00209/frames/01220.jpg,333.5,187.5,209
dataset/images/00499/00499/frames/00918.jpg,284.0,160.0,499
dataset/images/00143/00143/frames/00175.jpg,220.0,406.0,143
dataset/images/00104/00104/frames/00067.jpg,273.507314622,211.088318914,104
dataset/images/00227/00227/frames/00352.jpg,113.75,186.75,227
dataset/images/00569/00569/frames/01655.jpg,186.75,113.75,569
dataset/images/00513/00513/frames/00174.jpg,71.6102290526,159.250250772,513
dataset/images/00522/00522/frames/00029.jpg,40.0,528.0,522
dataset/images/00607/00607/frames/01383.jpg,627.0,187.5,607
dataset/images/00267/00267/frames/00176.jpg,155.539842099,457.699056804,267
dataset/images/00565/00565/frames/00514.jpg,374.0,696.0,565
dataset/images/00137/00137/frames/00268.jpg,169.47352165,551.150362968,137
dataset/images/00228/00228/frames/00884.jpg,120.826108217,250.631799698,228
dataset/images/00572/00572/frames/00077.jpg,100.0,406.0,572
dataset/images/00325/00325/frames/00364.jpg,556.0,276.0,325
dataset/images/00646/00646/frames/00343.jpg,60.3643472493,462.25063616,646
dataset/images/00668/00668/frames/01779.jpg,162.0,220.0,668
dataset/images/00613/00613/frames/00072.jpg,40.0,512.0,613
dataset/images/00227/00227/frames/00132.jpg,129.899393618,506.889492333,227
dataset/images/00123/00123/frames/00687.jpg,164.679209709,164.5890522,123
dataset/images/00477/00477/frames/01758.jpg,167.099704504,121.154654026,477
dataset/images/00611/00611/frames/00637.jpg,187.5,627.0,611
dataset/images/00130/00130/frames/00795.jpg,413.21124351,103.210453168,130
dataset/images/00546/00546/frames/03200.jpg,221.235411882,290.488811493,546
dataset/images/00493/00493/frames/00817.jpg,580.728222311,310.950679481,493
dataset/images/00607/00607/frames/00201.jpg,113.75,186.75,607
dataset/images/00221/00221/frames/01269.jpg,253.91737175,107.191341549,221
dataset/images/00285/00285/frames/01639.jpg,162.0,220.0,285
dataset/images/00146/00146/frames/00219.jpg,58.52765,245.2064,146
dataset/images/00033/00033/frames/00439.jpg,125.1663284,527.468166113,33
dataset/images/00330/00330/frames/00115.jpg,160.0,284.0,330
dataset/images/00546/00546/frames/00454.jpg,684.443070412,423.127035618,546
dataset/images/00534/00534/frames/00619.jpg,40.0,696.0,534
dataset/images/00569/00569/frames/01081.jpg,529.101297557,60.352880694,569
dataset/images/00562/00562/frames/00042.jpg,149.005746841,258.834160805,562
dataset/images/00309/00309/frames/01223.jpg,215.791744947,134.600253105,309
dataset/images/00238/00238/frames/00473.jpg,40.0,160.0,238
dataset/images/00325/00325/frames/01847.jpg,575.770282745,782.01102066,325
dataset/images/00225/00225/frames/00407.jpg,100.0,406.0,225
dataset/images/00510/00510/frames/00703.jpg,189.631471634,139.567756057,510
dataset/images/00269/00269/frames/02215.jpg,433.596121788,177.626533508,269
dataset/images/00580/00580/frames/02508.jpg,333.5,40.0,580
dataset/images/00382/00382/frames/00686.jpg,40.0,40.0,382
dataset/images/00312/00312/frames/00231.jpg,100.0,406.0,312
dataset/images/00326/00326/frames/00507.jpg,500.937908173,814.524557114,326
dataset/images/00499/00499/frames/00935.jpg,528.0,40.0,499
dataset/images/00141/00141/frames/00264.jpg,175.756239891,267.615168095,141
dataset/images/00139/00139/frames/01230.jpg,528.0,160.0,139
dataset/images/00621/00621/frames/00058.jpg,406.0,100.0,621
dataset/images/00221/00221/frames/00354.jpg,207.0,368.0,221
dataset/images/00545/00545/frames/00084.jpg,60.41334,447.3874,545
dataset/images/00493/00493/frames/01586.jpg,627.0,335.0,493
dataset/images/00499/00499/frames/00896.jpg,417.633,46.59914,499
dataset/images/00358/00358/frames/02315.jpg,212.0,276.0,358
dataset/images/00208/00208/frames/01118.jpg,384.0,40.0,208
dataset/images/00472/00472/frames/00027.jpg,280.0,40.0,472
dataset/images/00210/00210/frames/01068.jpg,453.458883762,463.048447609,210
dataset/images/00493/00493/frames/01087.jpg,571.246669173,214.921230674,493
dataset/images/00179/00179/frames/00361.jpg,40.0,284.0,179
dataset/images/00211/00211/frames/00445.jpg,290.5,204.0,211
dataset/images/00480/00480/frames/01982.jpg,203.466181636,321.292672753,480
dataset/images/00120/00120/frames/01265.jpg,592.219141006,77.0269853622,120
dataset/images/00194/00194/frames/00696.jpg,168.139082193,256.513655484,194
dataset/images/00325/00325/frames/02693.jpg,61.468257606,368.144812107,325
dataset/images/00600/00600/frames/01209.jpg,284.0,40.0,600
dataset/images/00285/00285/frames/01191.jpg,528.0,160.0,285
dataset/images/00672/00672/frames/00212.jpg,100.8765,419.8656,672
dataset/images/00472/00472/frames/01859.jpg,111.152949691,272.654867172,472
dataset/images/00202/00202/frames/00209.jpg,261.25,480.25,202
dataset/images/00505/00505/frames/00791.jpg,85.7148371637,99.5502293557,505
dataset/images/00522/00522/frames/00155.jpg,160.0,40.0,522
dataset/images/00606/00606/frames/00993.jpg,87.1222860739,124.670020193,606
dataset/images/00097/00097/frames/00044.jpg,261.25,186.75,97
dataset/images/00522/00522/frames/01337.jpg,132.686657786,97.1679842472,522
dataset/images/00505/00505/frames/01519.jpg,431.249513924,255.128384829,505
dataset/images/00607/00607/frames/00401.jpg,299.764578938,136.597545192,607
dataset/images/00623/00623/frames/01527.jpg,696.0,374.0,623
dataset/images/00507/00507/frames/02468.jpg,74.8747311831,196.984758377,507
dataset/images/00602/00602/frames/02019.jpg,368.226691723,248.829584122,602
dataset/images/00309/00309/frames/00730.jpg,40.0,284.0,309
dataset/images/00641/00641/frames/00000.jpg,40.0,528.0,641
dataset/images/00267/00267/frames/00678.jpg,277.113807559,49.87270521,267
dataset/images/00607/00607/frames/00206.jpg,134.181515723,522.352966249,607
dataset/images/00251/00251/frames/01189.jpg,849.1891,232.597,251
dataset/images/00299/00299/frames/00852.jpg,40.0,187.5,299
dataset/images/00249/00249/frames/01445.jpg,40.0,280.0,249
dataset/images/00274/00274/frames/00473.jpg,272.269970417,635.698864937,274
dataset/images/00642/00642/frames/00364.jpg,227.202224731,284.776566505,642
dataset/images/00600/00600/frames/02205.jpg,528.0,280.0,600
dataset/images/00667/00667/frames/02285.jpg,606.351595283,121.984529644,667
dataset/images/00667/00667/frames/00239.jpg,187.5,40.0,667
dataset/images/00626/00626/frames/02179.jpg,284.0,40.0,626
dataset/images/00251/00251/frames/01892.jpg,728.0,512.0,251
dataset/images/00144/00144/frames/00161.jpg,220.0,406.0,144
dataset/images/00179/00179/frames/01198.jpg,307.477858543,274.18610096,179
dataset/images/00477/00477/frames/01926.jpg,101.303116322,69.4355559349,477
dataset/images/00487/00487/frames/00457.jpg,528.0,160.0,487
dataset/images/00237/00237/frames/00572.jpg,186.75,113.75,237
dataset/images/00575/00575/frames/00354.jpg,220.0,406.0,575
dataset/images/00522/00522/frames/00200.jpg,100.0,162.0,522
dataset/images/00150/00150/frames/01105.jpg,480.25,261.25,150
dataset/images/00477/00477/frames/02252.jpg,334.880609512,157.952301502,477
dataset/images/00669/00669/frames/02359.jpg,284.0,160.0,669
dataset/images/00192/00192/frames/01441.jpg,383.616745949,134.345514774,192
dataset/images/00252/00252/frames/00992.jpg,326.269111156,399.875671387,252
dataset/images/00611/00611/frames/00534.jpg,227.674396336,595.529094875,611
dataset/images/00363/00363/frames/01643.jpg,69.199829936,167.229733467,363
dataset/images/00499/00499/frames/00556.jpg,525.3173,115.9966,499
dataset/images/00505/00505/frames/01734.jpg,40.0,40.0,505
dataset/images/00141/00141/frames/00423.jpg,82.4368417263,231.322944164,141
dataset/images/00600/00600/frames/00311.jpg,138.763670921,416.10379982,600
dataset/images/00285/00285/frames/00769.jpg,69.8878711462,196.634392023,285
dataset/images/00667/00667/frames/00040.jpg,155.865231156,321.019631684,667
dataset/images/00607/00607/frames/00237.jpg,335.0,627.0,607
dataset/images/00376/00376/frames/01346.jpg,466.027706623,239.883766174,376
dataset/images/00273/00273/frames/01727.jpg,46.9618357867,205.189228058,273
dataset/images/00363/00363/frames/00877.jpg,284.0,280.0,363
dataset/images/00236/00236/frames/00782.jpg,143.76995641,57.5289947353,236
dataset/images/00326/00326/frames/01448.jpg,747.614516258,611.014440537,326
dataset/images/00322/00322/frames/01686.jpg,186.2337,356.9207,322
dataset/images/00209/00209/frames/01377.jpg,279.353612155,326.716491878,209
dataset/images/00495/00495/frames/01477.jpg,333.5,335.0,495
dataset/images/00560/00560/frames/01124.jpg,40.0,40.0,560
dataset/images/00565/00565/frames/02056.jpg,532.0,290.5,565
dataset/images/00288/00288/frames/01299.jpg,143.153941482,333.323636651,288
dataset/images/00575/00575/frames/01103.jpg,334.9026,189.8799,575
dataset/images/00544/00544/frames/00028.jpg,280.0,40.0,544
dataset/images/00555/00555/frames/01234.jpg,501.352169991,188.360623121,555
dataset/images/00149/00149/frames/00051.jpg,261.25,480.25,149
dataset/images/00268/00268/frames/01201.jpg,323.202528417,154.12893489,268
dataset/images/00554/00554/frames/00660.jpg,335.0,627.0,554
dataset/images/00618/00618/frames/00798.jpg,528.0,280.0,618
dataset/images/00202/00202/frames/00994.jpg,186.75,113.75,202
dataset/images/00496/00496/frames/01062.jpg,264.0257,160.2217,496
dataset/images/00382/00382/frames/01735.jpg,40.0,335.0,382
dataset/images/00597/00597/frames/00058.jpg,142.464823008,127.081233025,597
dataset/images/00597/00597/frames/00889.jpg,728.0,984.0,597
dataset/images/00135/00135/frames/00640.jpg,399.309699535,259.580552101,135
dataset/images/00110/00110/frames/00485.jpg,198.9693,267.6157,110
dataset/images/00646/00646/frames/02336.jpg,101.235987015,190.501903296,646
dataset/images/00605/00605/frames/00922.jpg,40.0,160.0,605
dataset/images/00139/00139/frames/01248.jpg,284.0,160.0,139
dataset/images/00546/00546/frames/03183.jpg,628.99378109,49.7989316732,546
dataset/images/00234/00234/frames/00014.jpg,279.559230804,370.425383091,234
dataset/images/00326/00326/frames/02480.jpg,703.98536396,90.8244075775,326
dataset/images/00222/00222/frames/00421.jpg,253.071622849,179.259627253,222
